industry_code,industry_name,sa2_code,sa2_name,non_employing,1_to_4_employees,5_to_19_employees,20_to_199_employees,200_to_more_employees,total
D,"Electricity, Gas, Water and Waste Services",318021487,Oonoonba,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",318021488,South Townsville - Railway Estate,0,0,3,0,0,0
D,"Electricity, Gas, Water and Waste Services",318021489,Townsville - South,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",318021490,Townsville City - North Ward,3,0,0,3,0,5
D,"Electricity, Gas, Water and Waste Services",318021491,Wulguru - Roseneath,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",318021582,Burdell - Mount Low,3,3,3,0,0,6
D,"Electricity, Gas, Water and Waste Services",318021583,Deeragun - Jensen,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319011492,Ashfield - Kepnock,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319011493,Bargara - Burnett Heads,3,3,0,0,0,5
D,"Electricity, Gas, Water and Waste Services",319011494,Branyan - Kensington,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319011495,Bundaberg,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319011496,Bundaberg East - Kalkie,0,0,3,0,0,0
D,"Electricity, Gas, Water and Waste Services",319011497,Bundaberg North - Gooburrum,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319011498,Bundaberg Surrounds - North,3,3,0,0,0,7
D,"Electricity, Gas, Water and Waste Services",319011499,Bundaberg Surrounds - South,4,3,3,0,0,7
D,"Electricity, Gas, Water and Waste Services",319011500,Millbank - Avoca,3,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319011501,Svensson Heights - Norville,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319011502,Walkervale - Avenell Heights,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319021503,Gayndah - Mundubbera,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319021504,Gin Gin,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319021505,Kingaroy,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319021506,Kingaroy Surrounds - North,3,0,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",319021507,Kingaroy Surrounds - South,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319021508,Monto - Eidsvold,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319021509,Nanango,0,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",319021510,North Burnett,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319031511,Cooloola,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319031512,Gympie - North,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319031513,Gympie - South,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319031514,Gympie Surrounds,5,3,0,0,0,7
D,"Electricity, Gas, Water and Waste Services",319031515,Kilkivan,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319041516,Booral - River Heads,0,3,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",319041517,Craignish - Dundowran Beach,3,0,0,0,0,5
D,"Electricity, Gas, Water and Waste Services",319041518,Pialba - Eli Waters,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319041519,Point Vernon,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319041520,Torquay - Scarness - Kawungan,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319041521,Urangan - Wondunna,3,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",319051522,Burrum - Fraser,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",319051523,Granville,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",319051524,Maryborough (Qld),6,3,0,0,0,8
D,"Electricity, Gas, Water and Waste Services",319051525,Maryborough Surrounds - South,3,0,3,0,0,4
D,"Electricity, Gas, Water and Waste Services",319051526,Tinana,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",399999499,Currently Unknown,0,8,3,6,11,29
D,"Electricity, Gas, Water and Waste Services",401011001,Adelaide,30,6,0,3,0,38
D,"Electricity, Gas, Water and Waste Services",401011002,North Adelaide,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401021003,Adelaide Hills,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401021004,Aldgate - Stirling,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401021005,Hahndorf - Echunga,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401021006,Lobethal - Woodside,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401021007,Mount Barker,0,0,3,0,0,6
D,"Electricity, Gas, Water and Waste Services",401021008,Mount Barker Surrounds,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401021009,Nairne,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401021010,Uraidla - Summertown,0,0,0,3,0,3
D,"Electricity, Gas, Water and Waste Services",401031011,Burnside - Wattle Park,5,3,0,0,0,7
D,"Electricity, Gas, Water and Waste Services",401031012,Beaumont - Glen Osmond,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401031013,Toorak Gardens,10,0,3,0,0,15
D,"Electricity, Gas, Water and Waste Services",401041014,Athelstone,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401041015,Paradise - Newton,3,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401041016,Rostrevor - Magill,0,0,0,3,0,3
D,"Electricity, Gas, Water and Waste Services",401051017,Norwood (SA),12,7,0,3,0,22
D,"Electricity, Gas, Water and Waste Services",401051018,Payneham - Felixstow,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401051019,St Peters - Marden,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",401061020,Nailsworth - Broadview,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401061021,Prospect,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401061022,Walkerville,0,3,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401071023,Goodwood - Millswood,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",401071024,Unley - Parkside,7,3,0,0,0,11
D,"Electricity, Gas, Water and Waste Services",402011025,Gawler - North,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402011026,Gawler - South,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402011027,Lewiston - Two Wells,3,3,0,0,0,6
D,"Electricity, Gas, Water and Waste Services",402021028,Craigmore - Blakeview,4,0,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",402021029,Davoren Park,3,3,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",402021030,Elizabeth,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402021031,Elizabeth East,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402021032,Munno Para West - Angle Vale,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402021033,One Tree Hill,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402021034,Smithfield - Elizabeth North,4,0,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",402021035,Virginia - Waterloo Corner,3,0,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",402031036,Enfield - Blair Athol,4,3,0,3,0,7
D,"Electricity, Gas, Water and Waste Services",402031038,Windsor Gardens,3,3,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",402031175,Northgate - Northfield,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402031176,Valley View - Gilles Plains,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402041039,Dry Creek - North,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402041040,Ingle Farm,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402041041,Para Hills,4,0,0,0,0,6
D,"Electricity, Gas, Water and Waste Services",402041042,Parafield,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402041043,Parafield Gardens,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402041044,Paralowie,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402041046,Salisbury,3,3,3,0,0,8
D,"Electricity, Gas, Water and Waste Services",402041047,Salisbury East,4,3,3,0,0,8
D,"Electricity, Gas, Water and Waste Services",402041048,Salisbury North,3,0,3,3,0,7
D,"Electricity, Gas, Water and Waste Services",402041171,Mawson Lakes - Globe Derby Park,4,3,0,0,0,8
D,"Electricity, Gas, Water and Waste Services",402041172,Pooraka - Cavan,4,3,3,3,0,9
D,"Electricity, Gas, Water and Waste Services",402051049,Golden Grove,3,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",402051050,Greenwith,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402051051,Highbury - Dernancourt,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402051052,Hope Valley - Modbury,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402051053,Modbury Heights,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",402051054,Redwood Park,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",402051055,St Agnes - Ridgehaven,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403011056,Brighton (SA),3,3,0,0,0,5
D,"Electricity, Gas, Water and Waste Services",403011057,Glenelg (SA),3,0,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",403021058,Edwardstown,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403021059,Hallett Cove,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403021060,Marino - Seaview Downs,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403021061,Mitchell Park,3,0,3,0,0,6
D,"Electricity, Gas, Water and Waste Services",403021062,Morphettville,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403021063,Sheidow Park - Trott Park,3,0,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",403021064,Warradale,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403031065,Belair,3,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",403031066,Bellevue Heights,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403031067,Blackwood,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403031068,Colonel Light Gardens,3,0,3,0,0,6
D,"Electricity, Gas, Water and Waste Services",403031069,Mitcham (SA),3,0,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",403031070,Panorama,0,3,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041071,Aberfoyle Park,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403041072,Aldinga,4,3,0,0,0,8
D,"Electricity, Gas, Water and Waste Services",403041073,Christie Downs,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041074,Christies Beach,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041075,Clarendon,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041076,Coromandel Valley,3,3,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",403041077,Flagstaff Hill,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403041078,Hackham - Onkaparinga Hills,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041079,Hackham West - Huntfield Heights,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041080,Happy Valley,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041081,Happy Valley Reservoir,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041082,Lonsdale,3,3,3,0,0,7
D,"Electricity, Gas, Water and Waste Services",403041083,McLaren Vale,3,0,0,0,0,6
D,"Electricity, Gas, Water and Waste Services",403041084,Morphett Vale - East,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041085,Morphett Vale - West,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403041086,Reynella,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041088,Willunga,0,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",403041089,Woodcroft,0,3,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",403041177,Seaford - Seaford Meadows,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",403041178,Seaford Rise - Moana,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404011090,Beverley,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",404011091,Flinders Park,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",404011092,Henley Beach,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404011093,Hindmarsh - Brompton,0,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",404011094,Royal Park - Hendon - Albert Park,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404011095,Seaton - Grange,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404011096,West Lakes,0,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",404011097,Woodville - Cheltenham,3,3,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",404021098,Dry Creek - South,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",404021099,Largs Bay - Semaphore,3,3,0,3,0,7
D,"Electricity, Gas, Water and Waste Services",404021100,North Haven,6,0,0,0,0,6
D,"Electricity, Gas, Water and Waste Services",404021101,Port Adelaide,8,3,3,3,0,13
D,"Electricity, Gas, Water and Waste Services",404021102,The Parks,3,5,5,0,0,14
D,"Electricity, Gas, Water and Waste Services",404021103,Torrens Island,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404031104,Adelaide Airport,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404031105,Fulham,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",404031106,Lockleys,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",404031107,Plympton,3,0,3,0,0,7
D,"Electricity, Gas, Water and Waste Services",404031108,Richmond (SA),0,3,4,0,0,7
D,"Electricity, Gas, Water and Waste Services",404031109,West Beach,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405011110,Barossa - Angaston,0,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",405011111,Light,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405011112,Lyndoch,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",405011113,Mallala,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405011114,Nuriootpa,0,3,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",405011115,Tanunda,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405021116,Clare,3,3,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",405021117,Gilbert Valley,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",405021118,Goyder,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405021119,Wakefield - Barunga West,7,3,0,0,0,9
D,"Electricity, Gas, Water and Waste Services",405031120,Jamestown,0,3,0,0,0,5
D,"Electricity, Gas, Water and Waste Services",405031121,Peterborough - Mount Remarkable,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405031122,Port Pirie,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",405031123,Port Pirie Surrounds,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",405041124,Kadina,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405041125,Moonta,0,3,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",405041126,Wallaroo,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",405041127,Yorke Peninsula - North,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",405041128,Yorke Peninsula - South,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",406011129,Ceduna,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",406011130,Eyre Peninsula,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",406011131,Kimba - Cleve - Franklin Harbour,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",406011132,Le Hunte - Elliston,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",406011133,Port Lincoln,3,4,4,0,0,11
D,"Electricity, Gas, Water and Waste Services",406011134,West Coast (SA),3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",406011135,Western,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",406011136,Whyalla,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",406011137,Whyalla - North,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",406021138,APY Lands,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",406021139,Coober Pedy,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",406021140,Quorn - Lake Gilles,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",406021141,Outback,0,3,3,0,0,4
D,"Electricity, Gas, Water and Waste Services",406021142,Port Augusta,3,3,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",406021143,Roxby Downs,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407011144,Goolwa - Port Elliot,0,3,0,0,0,7
D,"Electricity, Gas, Water and Waste Services",407011145,Kangaroo Island,0,3,0,0,0,4
D,"Electricity, Gas, Water and Waste Services",407011146,Strathalbyn,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407011147,Strathalbyn Surrounds,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407011148,Victor Harbor,3,0,3,3,0,5
D,"Electricity, Gas, Water and Waste Services",407011149,Yankalilla,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407021150,Grant,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407021151,Kingston - Robe,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407021152,Millicent,0,0,3,0,0,3
D,"Electricity, Gas, Water and Waste Services",407021154,Naracoorte,3,0,3,0,0,6
D,"Electricity, Gas, Water and Waste Services",407021155,Naracoorte Surrounds,3,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407021156,Penola,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407021157,Tatiara,3,0,0,0,0,6
D,"Electricity, Gas, Water and Waste Services",407021158,Wattle Range,0,0,3,0,0,0
D,"Electricity, Gas, Water and Waste Services",407021173,Mount Gambier - East,0,3,5,3,0,10
D,"Electricity, Gas, Water and Waste Services",407021174,Mount Gambier - West,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407031159,Barmera,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407031160,Berri,3,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407031161,Karoonda - Lameroo,0,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407031162,Loxton,3,3,0,0,0,5
D,"Electricity, Gas, Water and Waste Services",407031163,Loxton Surrounds,3,0,0,0,0,0
D,"Electricity, Gas, Water and Waste Services",407031164,Mannum,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407031165,Murray Bridge,3,0,3,0,0,5
D,"Electricity, Gas, Water and Waste Services",407031166,Murray Bridge Surrounds,5,0,0,0,0,6
D,"Electricity, Gas, Water and Waste Services",407031167,Renmark,0,0,0,3,0,0
D,"Electricity, Gas, Water and Waste Services",407031168,Renmark Surrounds,18,0,0,0,0,22
D,"Electricity, Gas, Water and Waste Services",407031169,The Coorong,0,3,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",407031170,Waikerie,0,0,0,0,0,3
D,"Electricity, Gas, Water and Waste Services",499999499,Currently Unknown,0,9,3,5,3,19
